winner,awayID,homeID,away_wins,away_losses,away_ot,away_pts,away_ptPctg,away_goalsPerGame,away_goalsAgainstPerGame,away_evGGARatio,away_powerPlayPercentage,away_powerPlayGoals,away_powerPlayGoalsAgainst,away_powerPlayOpportunities,away_penaltyKillPercentage,away_shotsPerGame,away_shotsAllowed,away_winScoreFirst,away_winOppScoreFirst,away_winLeadFirstPer,away_winLeadSecondPer,away_winOutshootOpp,away_winOutshotByOpp,away_faceOffsTaken,away_faceOffsWon,away_faceOffsLost,away_faceOffWinPercentage,away_shootingPctg,away_savePctg,away_PDO,home_wins,home_losses,home_ot,home_pts,home_ptPctg,home_goalsPerGame,home_goalsAgainstPerGame,home_evGGARatio,home_powerPlayPercentage,home_powerPlayGoals,home_powerPlayGoalsAgainst,home_powerPlayOpportunities,home_penaltyKillPercentage,home_shotsPerGame,home_shotsAllowed,home_winScoreFirst,home_winOppScoreFirst,home_winLeadFirstPer,home_winLeadSecondPer,home_winOutshootOpp,home_winOutshotByOpp,home_faceOffsTaken,home_faceOffsWon,home_faceOffsLost,home_faceOffWinPercentage,home_shootingPctg,home_savePctg,home_PDO
0,21,25,52,16,4,118,72.0,3.293,2.341,1.1852,22.0,80.0,59.0,363.0,82.7,29.2073,25.1098,0.773,0.474,0.818,0.851,0.636,0.64,5649.0,2900.0,2749.0,51.3,11.3,0.907,1.02,48,24,2,106,64.6,2.939,2.28,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.828,0.946,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,1.0230000000000001
0,9,6,48,21,4,109,66.5,3.341,2.5,1.1429,18.6,71.0,49.0,381.0,86.4,30.1951,27.2561,0.72,0.375,0.737,0.837,0.542,0.625,5471.0,2656.0,2815.0,48.5,11.1,0.908,1.0190000000000001,36,30,8,88,53.7,2.768,3.037,1.1898,16.4,64.0,65.0,390.0,82.7,28.7683,26.7195,0.649,0.267,0.76,0.862,0.449,0.387,5398.0,2658.0,2740.0,49.2,9.6,0.886,0.982
1,16,7,29,40,5,71,43.3,2.561,3.0,1.0889,12.9,41.0,52.0,318.0,83.9,26.3415,26.7073,0.526,0.205,0.609,0.826,0.432,0.317,5382.0,2686.0,2696.0,49.9,9.7,0.888,0.985,46,30,1,98,59.8,2.659,2.244,0.9645,16.1,60.0,40.0,373.0,88.0,26.878,26.7683,0.76,0.25,0.862,0.947,0.61,0.5,5306.0,2653.0,2653.0,50.0,9.9,0.916,1.0150000000000001
1,23,4,36,28,7,90,54.9,2.915,2.902,1.1679,17.1,71.0,74.0,416.0,80.8,29.6829,25.878,0.6,0.243,0.71,0.765,0.463,0.4,5555.0,2603.0,2952.0,46.9,9.8,0.888,0.986,43,25,3,100,61.0,2.927,2.524,1.3468,15.7,55.0,55.0,350.0,82.4,29.9024,26.1463,0.66,0.313,0.667,0.816,0.447,0.618,5444.0,2739.0,2705.0,50.3,9.8,0.903,1.0010000000000001
0,17,20,49,20,4,111,67.7,3.085,2.463,1.2314,22.1,85.0,55.0,384.0,85.7,32.3171,27.0854,0.745,0.4,0.8,0.941,0.604,0.607,5607.0,3048.0,2559.0,54.4,9.5,0.909,1.004,27,36,4,73,44.5,2.402,2.878,0.9197,14.9,65.0,76.0,435.0,79.8,27.1951,27.122,0.553,0.136,0.667,0.733,0.4,0.256,5431.0,2800.0,2631.0,51.6,8.8,0.894,0.982
1,19,27,43,22,5,103,62.8,3.037,2.378,1.2743,18.7,72.0,57.0,385.0,85.3,30.4146,23.5732,0.78,0.268,0.821,0.846,0.516,0.438,5486.0,2848.0,2638.0,51.9,10.0,0.899,0.999,35,27,3,90,54.9,2.61,2.585,1.1203,16.6,57.0,64.0,343.0,85.1,25.061,29.6341,0.533,0.297,0.571,0.763,0.44,0.411,5283.0,2632.0,2651.0,49.8,10.4,0.913,1.0170000000000001
0,18,5,34,36,3,80,48.8,2.268,2.439,0.8302,14.1,51.0,49.0,361.0,85.2,26.6098,28.622,0.684,0.182,0.667,0.862,0.469,0.362,5053.0,2446.0,2607.0,48.4,8.5,0.915,1.0,42,28,3,96,58.5,3.427,3.122,0.7738,20.3,76.0,78.0,375.0,80.7,29.1951,29.2317,0.667,0.391,0.733,0.897,0.512,0.486,5260.0,2457.0,2803.0,46.7,11.7,0.893,1.01
1,8,1,28,40,6,70,42.7,2.512,2.829,0.9286,16.1,68.0,60.0,421.0,82.2,26.1951,28.0122,0.741,0.145,0.8,0.885,0.368,0.341,5312.0,2629.0,2683.0,49.5,9.6,0.899,0.995,48,19,3,111,67.7,3.598,2.378,1.1969,22.9,71.0,49.0,310.0,84.6,31.5854,24.6829,0.727,0.421,0.839,0.921,0.583,0.684,5259.0,2597.0,2662.0,49.4,11.4,0.904,1.018
0,26,15,38,28,3,92,56.1,3.073,2.78,1.0,19.4,71.0,72.0,367.0,81.1,27.9024,26.3415,0.625,0.235,0.697,0.861,0.537,0.359,5392.0,2733.0,2659.0,50.7,11.0,0.894,1.004,41,27,4,96,58.5,2.841,2.573,0.9375,21.2,75.0,62.0,353.0,84.1,28.6341,27.7195,0.769,0.256,0.821,0.844,0.558,0.459,5345.0,2949.0,2396.0,55.2,9.9,0.907,1.006
1,17,22,49,20,4,111,67.7,3.085,2.463,1.2314,22.1,85.0,55.0,384.0,85.7,32.3171,27.0854,0.745,0.4,0.8,0.941,0.604,0.607,5607.0,3048.0,2559.0,54.4,9.5,0.909,1.004,39,28,3,93,56.7,2.963,2.707,1.1786,14.8,59.0,62.0,398.0,83.7,26.1585,26.0854,0.692,0.279,0.696,0.853,0.487,0.45,5422.0,2769.0,2653.0,51.1,11.3,0.896,1.0090000000000001
0,2,14,21,51,3,52,31.7,2.256,3.268,1.0069,13.2,51.0,79.0,386.0,82.2,27.5244,29.0,0.486,0.085,0.5,0.684,0.243,0.273,5386.0,2624.0,2762.0,48.7,8.2,0.887,0.969,24,47,5,59,36.0,2.451,3.415,0.7692,12.5,53.0,72.0,424.0,82.9,24.561,31.1829,0.465,0.103,0.545,0.739,0.438,0.222,5467.0,2562.0,2905.0,46.9,10.0,0.89,0.99
0,23,13,36,28,7,90,54.9,2.915,2.902,1.1679,17.1,71.0,74.0,416.0,80.8,29.6829,25.878,0.6,0.243,0.71,0.765,0.463,0.4,5555.0,2603.0,2952.0,46.9,9.8,0.888,0.986,22,38,9,66,40.2,2.439,3.0,0.7616,13.0,46.0,64.0,353.0,83.9,26.4634,31.2073,0.378,0.178,0.421,0.5,0.24,0.296,5379.0,2610.0,2769.0,48.5,9.2,0.904,0.996
1,30,24,25,39,5,68,41.5,2.049,2.561,0.7468,9.6,36.0,57.0,374.0,84.7,24.6341,28.1341,0.5,0.152,0.45,0.656,0.344,0.286,5433.0,2612.0,2821.0,48.1,8.3,0.909,0.992,25,41,5,66,40.2,2.293,2.988,0.9206,17.7,66.0,71.0,373.0,81.7,25.8902,29.4756,0.486,0.156,0.435,0.75,0.355,0.28,5520.0,2668.0,2852.0,48.3,8.9,0.899,0.988
0,19,28,43,22,5,103,62.8,3.037,2.378,1.2743,18.7,72.0,57.0,385.0,85.3,30.4146,23.5732,0.78,0.268,0.821,0.846,0.516,0.438,5486.0,2848.0,2638.0,51.9,10.0,0.899,0.999,40,27,3,95,57.9,2.646,2.341,1.3333,14.0,57.0,61.0,406.0,86.1,27.6463,26.4512,0.658,0.341,0.76,0.957,0.622,0.353,5450.0,2630.0,2820.0,48.3,9.6,0.911,1.0070000000000001
0,5,18,42,28,3,96,58.5,3.427,3.122,0.7738,20.3,76.0,78.0,375.0,80.7,29.1951,29.2317,0.667,0.391,0.733,0.897,0.512,0.486,5260.0,2457.0,2803.0,46.7,11.7,0.893,1.01,34,36,3,80,48.8,2.268,2.439,0.8302,14.1,51.0,49.0,361.0,85.2,26.6098,28.622,0.684,0.182,0.667,0.862,0.469,0.362,5053.0,2446.0,2607.0,48.4,8.5,0.915,1.0
1,26,7,38,28,3,92,56.1,3.073,2.78,1.0,19.4,71.0,72.0,367.0,81.1,27.9024,26.3415,0.625,0.235,0.697,0.861,0.537,0.359,5392.0,2733.0,2659.0,50.7,11.0,0.894,1.004,46,30,1,98,59.8,2.659,2.244,0.9645,16.1,60.0,40.0,373.0,88.0,26.878,26.7683,0.76,0.25,0.862,0.947,0.61,0.5,5306.0,2653.0,2653.0,50.0,9.9,0.916,1.0150000000000001
1,8,10,28,40,6,70,42.7,2.512,2.829,0.9286,16.1,68.0,60.0,421.0,82.2,26.1951,28.0122,0.741,0.145,0.8,0.885,0.368,0.341,5312.0,2629.0,2683.0,49.5,9.6,0.899,0.995,37,29,5,90,54.9,2.829,2.524,1.2826,16.1,57.0,55.0,355.0,84.9,27.7561,27.3659,0.667,0.256,0.688,0.818,0.452,0.444,5365.0,2835.0,2530.0,52.8,10.2,0.908,1.01
1,25,9,48,24,2,106,64.6,2.939,2.28,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.828,0.946,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,1.0230000000000001,48,21,4,109,66.5,3.341,2.5,1.1429,18.6,71.0,49.0,381.0,86.4,30.1951,27.2561,0.72,0.375,0.737,0.837,0.542,0.625,5471.0,2656.0,2815.0,48.5,11.1,0.908,1.0190000000000001
0,6,4,36,30,8,88,53.7,2.768,3.037,1.1898,16.4,64.0,65.0,390.0,82.7,28.7683,26.7195,0.649,0.267,0.76,0.862,0.449,0.387,5398.0,2658.0,2740.0,49.2,9.6,0.886,0.982,43,25,3,100,61.0,2.927,2.524,1.3468,15.7,55.0,55.0,350.0,82.4,29.9024,26.1463,0.66,0.313,0.667,0.816,0.447,0.618,5444.0,2739.0,2705.0,50.3,9.8,0.903,1.0010000000000001
0,15,12,41,27,4,96,58.5,2.841,2.573,0.9375,21.2,75.0,62.0,353.0,84.1,28.6341,27.7195,0.769,0.256,0.821,0.844,0.558,0.459,5345.0,2949.0,2396.0,55.2,9.9,0.907,1.006,38,32,3,88,53.7,2.585,2.744,0.9645,18.9,72.0,45.0,382.0,87.1,27.0366,26.9024,0.625,0.31,0.692,0.889,0.55,0.417,5286.0,2904.0,2382.0,54.9,9.6,0.898,0.994
0,3,11,33,43,1,72,43.9,3.049,3.537,0.9874,17.9,65.0,86.0,363.0,78.5,28.5976,31.4024,0.65,0.167,0.64,0.844,0.379,0.4,5220.0,2671.0,2549.0,51.2,10.7,0.887,0.994,23,45,2,60,36.6,2.573,3.524,0.738,13.7,54.0,90.0,395.0,77.9,27.939,32.378,0.529,0.104,0.48,0.864,0.2,0.321,5711.0,2631.0,3080.0,46.1,9.2,0.891,0.983
1,30,27,25,39,5,68,41.5,2.049,2.561,0.7468,9.6,36.0,57.0,374.0,84.7,24.6341,28.1341,0.5,0.152,0.45,0.656,0.344,0.286,5433.0,2612.0,2821.0,48.1,8.3,0.909,0.992,35,27,3,90,54.9,2.61,2.585,1.1203,16.6,57.0,64.0,343.0,85.1,25.061,29.6341,0.533,0.297,0.571,0.763,0.44,0.411,5283.0,2632.0,2651.0,49.8,10.4,0.913,1.0170000000000001
0,16,29,29,40,5,71,43.3,2.561,3.0,1.0889,12.9,41.0,52.0,318.0,83.9,26.3415,26.7073,0.526,0.205,0.609,0.826,0.432,0.317,5382.0,2686.0,2696.0,49.9,9.7,0.888,0.985,28,39,6,71,43.3,2.317,2.841,0.578,14.7,56.0,70.0,381.0,80.7,25.3902,30.1829,0.442,0.231,0.63,0.786,0.417,0.304,5338.0,2695.0,2643.0,50.5,9.1,0.906,0.997
0,21,22,52,16,4,118,72.0,3.293,2.341,1.1852,22.0,80.0,59.0,363.0,82.7,29.2073,25.1098,0.773,0.474,0.818,0.851,0.636,0.64,5649.0,2900.0,2749.0,51.3,11.3,0.907,1.02,39,28,3,93,56.7,2.963,2.707,1.1786,14.8,59.0,62.0,398.0,83.7,26.1585,26.0854,0.692,0.279,0.696,0.853,0.487,0.45,5422.0,2769.0,2653.0,51.1,11.3,0.896,1.0090000000000001
0,19,24,43,22,5,103,62.8,3.037,2.378,1.2743,18.7,72.0,57.0,385.0,85.3,30.4146,23.5732,0.78,0.268,0.821,0.846,0.516,0.438,5486.0,2848.0,2638.0,51.9,10.0,0.899,0.999,25,41,5,66,40.2,2.293,2.988,0.9206,17.7,66.0,71.0,373.0,81.7,25.8902,29.4756,0.486,0.156,0.435,0.75,0.355,0.28,5520.0,2668.0,2852.0,48.3,8.9,0.899,0.988
0,23,14,36,28,7,90,54.9,2.915,2.902,1.1679,17.1,71.0,74.0,416.0,80.8,29.6829,25.878,0.6,0.243,0.71,0.765,0.463,0.4,5555.0,2603.0,2952.0,46.9,9.8,0.888,0.986,24,47,5,59,36.0,2.451,3.415,0.7692,12.5,53.0,72.0,424.0,82.9,24.561,31.1829,0.465,0.103,0.545,0.739,0.438,0.222,5467.0,2562.0,2905.0,46.9,10.0,0.89,0.99
1,13,6,22,38,9,66,40.2,2.439,3.0,0.7616,13.0,46.0,64.0,353.0,83.9,26.4634,31.2073,0.378,0.178,0.421,0.5,0.24,0.296,5379.0,2610.0,2769.0,48.5,9.2,0.904,0.996,36,30,8,88,53.7,2.768,3.037,1.1898,16.4,64.0,65.0,390.0,82.7,28.7683,26.7195,0.649,0.267,0.76,0.862,0.449,0.387,5398.0,2658.0,2740.0,49.2,9.6,0.886,0.982
0,26,29,38,28,3,92,56.1,3.073,2.78,1.0,19.4,71.0,72.0,367.0,81.1,27.9024,26.3415,0.625,0.235,0.697,0.861,0.537,0.359,5392.0,2733.0,2659.0,50.7,11.0,0.894,1.004,28,39,6,71,43.3,2.317,2.841,0.578,14.7,56.0,70.0,381.0,80.7,25.3902,30.1829,0.442,0.231,0.63,0.786,0.417,0.304,5338.0,2695.0,2643.0,50.5,9.1,0.906,0.997
0,25,10,48,24,2,106,64.6,2.939,2.28,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.828,0.946,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,1.0230000000000001,37,29,5,90,54.9,2.829,2.524,1.2826,16.1,57.0,55.0,355.0,84.9,27.7561,27.3659,0.667,0.256,0.688,0.818,0.452,0.444,5365.0,2835.0,2530.0,52.8,10.2,0.908,1.01
1,25,12,48,24,2,106,64.6,2.939,2.28,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.828,0.946,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,1.0230000000000001,38,32,3,88,53.7,2.585,2.744,0.9645,18.9,72.0,45.0,382.0,87.1,27.0366,26.9024,0.625,0.31,0.692,0.889,0.55,0.417,5286.0,2904.0,2382.0,54.9,9.6,0.898,0.994
0,21,20,52,16,4,118,72.0,3.293,2.341,1.1852,22.0,80.0,59.0,363.0,82.7,29.2073,25.1098,0.773,0.474,0.818,0.851,0.636,0.64,5649.0,2900.0,2749.0,51.3,11.3,0.907,1.02,27,36,4,73,44.5,2.402,2.878,0.9197,14.9,65.0,76.0,435.0,79.8,27.1951,27.122,0.553,0.136,0.667,0.733,0.4,0.256,5431.0,2800.0,2631.0,51.6,8.8,0.894,0.982
1,22,8,39,28,3,93,56.7,2.963,2.707,1.1786,14.8,59.0,62.0,398.0,83.7,26.1585,26.0854,0.692,0.279,0.696,0.853,0.487,0.45,5422.0,2769.0,2653.0,51.1,11.3,0.896,1.0090000000000001,28,40,6,70,42.7,2.512,2.829,0.9286,16.1,68.0,60.0,421.0,82.2,26.1951,28.0122,0.741,0.145,0.8,0.885,0.368,0.341,5312.0,2629.0,2683.0,49.5,9.6,0.899,0.995
1,8,3,28,40,6,70,42.7,2.512,2.829,0.9286,16.1,68.0,60.0,421.0,82.2,26.1951,28.0122,0.741,0.145,0.8,0.885,0.368,0.341,5312.0,2629.0,2683.0,49.5,9.6,0.899,0.995,33,43,1,72,43.9,3.049,3.537,0.9874,17.9,65.0,86.0,363.0,78.5,28.5976,31.4024,0.65,0.167,0.64,0.844,0.379,0.4,5220.0,2671.0,2549.0,51.2,10.7,0.887,0.994
0,19,26,43,22,5,103,62.8,3.037,2.378,1.2743,18.7,72.0,57.0,385.0,85.3,30.4146,23.5732,0.78,0.268,0.821,0.846,0.516,0.438,5486.0,2848.0,2638.0,51.9,10.0,0.899,0.999,38,28,3,92,56.1,3.073,2.78,1.0,19.4,71.0,72.0,367.0,81.1,27.9024,26.3415,0.625,0.235,0.697,0.861,0.537,0.359,5392.0,2733.0,2659.0,50.7,11.0,0.894,1.004
1,2,10,21,51,3,52,31.7,2.256,3.268,1.0069,13.2,51.0,79.0,386.0,82.2,27.5244,29.0,0.486,0.085,0.5,0.684,0.243,0.273,5386.0,2624.0,2762.0,48.7,8.2,0.887,0.969,37,29,5,90,54.9,2.829,2.524,1.2826,16.1,57.0,55.0,355.0,84.9,27.7561,27.3659,0.667,0.256,0.688,0.818,0.452,0.444,5365.0,2835.0,2530.0,52.8,10.2,0.908,1.01
0,15,11,41,27,4,96,58.5,2.841,2.573,0.9375,21.2,75.0,62.0,353.0,84.1,28.6341,27.7195,0.769,0.256,0.821,0.844,0.558,0.459,5345.0,2949.0,2396.0,55.2,9.9,0.907,1.006,23,45,2,60,36.6,2.573,3.524,0.738,13.7,54.0,90.0,395.0,77.9,27.939,32.378,0.529,0.104,0.48,0.864,0.2,0.321,5711.0,2631.0,3080.0,46.1,9.2,0.891,0.983
0,22,17,39,28,3,93,56.7,2.963,2.707,1.1786,14.8,59.0,62.0,398.0,83.7,26.1585,26.0854,0.692,0.279,0.696,0.853,0.487,0.45,5422.0,2769.0,2653.0,51.1,11.3,0.896,1.0090000000000001,49,20,4,111,67.7,3.085,2.463,1.2314,22.1,85.0,55.0,384.0,85.7,32.3171,27.0854,0.745,0.4,0.8,0.941,0.604,0.607,5607.0,3048.0,2559.0,54.4,9.5,0.909,1.004
0,4,30,43,25,3,100,61.0,2.927,2.524,1.3468,15.7,55.0,55.0,350.0,82.4,29.9024,26.1463,0.66,0.313,0.667,0.816,0.447,0.618,5444.0,2739.0,2705.0,50.3,9.8,0.903,1.0010000000000001,25,39,5,68,41.5,2.049,2.561,0.7468,9.6,36.0,57.0,374.0,84.7,24.6341,28.1341,0.5,0.152,0.45,0.656,0.344,0.286,5433.0,2612.0,2821.0,48.1,8.3,0.909,0.992
0,6,24,36,30,8,88,53.7,2.768,3.037,1.1898,16.4,64.0,65.0,390.0,82.7,28.7683,26.7195,0.649,0.267,0.76,0.862,0.449,0.387,5398.0,2658.0,2740.0,49.2,9.6,0.886,0.982,25,41,5,66,40.2,2.293,2.988,0.9206,17.7,66.0,71.0,373.0,81.7,25.8902,29.4756,0.486,0.156,0.435,0.75,0.355,0.28,5520.0,2668.0,2852.0,48.3,8.9,0.899,0.988
1,4,25,43,25,3,100,61.0,2.927,2.524,1.3468,15.7,55.0,55.0,350.0,82.4,29.9024,26.1463,0.66,0.313,0.667,0.816,0.447,0.618,5444.0,2739.0,2705.0,50.3,9.8,0.903,1.0010000000000001,48,24,2,106,64.6,2.939,2.28,1.0547,19.6,72.0,49.0,367.0,86.2,25.6098,24.9146,0.8,0.324,0.828,0.946,0.625,0.55,5152.0,2636.0,2516.0,51.2,11.5,0.908,1.0230000000000001
